date,country,age_group,gender,income_level,urban_rural,units_sold,revenue,cost,profit,margin,review_text,clean_text,absolutely,amazing,and,brand,creamy,dessert,fast,for,love,me,melted,overrated,premium,product,quality,smooth,sweet,texture,this,too,absolutely,amazing,and,brand,creamy,dessert,fast,for,love,me,melted,overrated,premium,product,quality,smooth,sweet,texture,this,too
2025-10-30,Australia,18-34,Male,Medium,Rural,46,285.9252790292533,154.43296055999298,131.49231846926034,0.4598835014367765,Amazing creamy texture,amazing creamy texture,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0
2025-12-25,Australia,35-49,Male,High,Urban,45,248.9582580463052,153.63566180629564,95.32259624000955,0.38288585800708785,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2026-01-25,Australia,50-64,Male,Medium,Rural,70,390.1387948493733,241.61691757365065,148.52187727572266,0.3806898448360274,Overrated product,overrated product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07,UK,65+,Female,Medium,Rural,48,236.34079960295895,141.49735658390236,94.8434430190566,0.40129949284418504,Melted too fast,melted too fast,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441
2025-06-22,USA,50-64,Female,Medium,Urban,51,363.2694769258486,179.0921985578352,184.17727836801342,0.5069990463459942,Best ice cream ever,best ice cream ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,UK,50-64,Female,High,Urban,55,296.1435929721269,143.4880334123793,152.6555595597476,0.5154781774195452,Rich flavor and smooth,rich flavor and smooth,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0
2025-06-11,Japan,65+,Female,High,Urban,47,223.3517254066917,138.90983310181045,84.44189230488126,0.3780668904667049,Melted too fast,melted too fast,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441
2025-08-15,France,18-34,Male,High,Urban,45,266.52853016718404,146.5294446014241,119.99908556575994,0.45022979525114515,Absolutely love this brand,absolutely love this brand,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2025-03-28,Australia,18-34,Male,High,Urban,43,201.18930113470213,119.44448574460624,81.7448153900959,0.40630796433536664,Melted too fast,melted too fast,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441
2026-02-16,Japan,35-49,Female,Medium,Urban,56,383.95549308144393,229.29325914413528,154.66223393730866,0.4028129216125109,Too expensive,too expensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-05,UK,35-49,Male,Low,Urban,57,270.445628150104,128.4974341576132,141.94819399249081,0.5248677708840834,Amazing creamy texture,amazing creamy texture,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0
2025-04-01,France,50-64,Female,High,Urban,41,241.02329814006626,146.20155947109527,94.821738668971,0.3934131654520265,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-07-02,UK,50-64,Female,Low,Urban,55,371.0006534473095,168.31229119912135,202.68836224818816,0.5463288551241716,Rich flavor and smooth,rich flavor and smooth,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0
2025-08-10,Australia,65+,Male,Low,Urban,46,185.71947144146893,84.79865425875828,100.92081718271065,0.5434046112634814,Premium quality dessert,premium quality dessert,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0
2025-04-11,USA,35-49,Male,Low,Rural,58,293.5657780839198,172.49706942821834,121.06870865570144,0.4124074319762582,Not worth the price,not worth the price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,Japan,35-49,Female,High,Urban,57,236.21652206981472,150.36500307002916,85.85151899978555,0.3634441750624531,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-04-26,Japan,50-64,Female,High,Rural,47,280.46909182191166,169.31738426872144,111.15170755319022,0.39630644086717326,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-09-24,Japan,35-49,Male,Low,Rural,44,218.71783767655063,141.80234411393747,76.91549356261316,0.3516653894336644,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-08-15,Australia,50-64,Male,High,Urban,43,331.1455183649979,158.74431135366342,172.40120701133446,0.5206206862244441,Amazing creamy texture,amazing creamy texture,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0
2025-07-13,Australia,65+,Male,High,Rural,60,392.17321344263604,236.15819685564824,156.0150165869878,0.39782170540775197,Too expensive,too expensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-14,Australia,35-49,Male,Medium,Rural,56,263.3403282872325,140.6962561356399,122.64407215159261,0.46572461175722907,Premium quality dessert,premium quality dessert,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0
2025-08-10,Japan,18-34,Female,Medium,Urban,57,350.55526684629507,227.52154460029382,123.03372224600125,0.3509681179599757,Too expensive,too expensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-04-02,Australia,65+,Male,Low,Urban,48,262.1268867101514,138.54903474288375,123.57785196726763,0.47144287073425895,Rich flavor and smooth,rich flavor and smooth,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0
2026-01-20,Japan,50-64,Female,Medium,Rural,51,222.1981379986606,109.3729466475624,112.8251913510982,0.5077683925136146,Absolutely love this brand,absolutely love this brand,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2025-06-17,Australia,35-49,Female,Low,Urban,50,250.57099575251175,138.68609936764543,111.88489638486632,0.4465197420350068,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-04-21,France,50-64,Male,High,Rural,50,385.1503386110611,223.0286694382051,162.121669172856,0.42093087534987833,Too expensive,too expensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-06,France,35-49,Female,Medium,Urban,48,342.69753281045655,167.9224025257894,174.77513028466714,0.5099982157774505,Premium quality dessert,premium quality dessert,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0
2025-08-13,Japan,35-49,Female,High,Urban,41,255.82083915462533,155.52237092732707,100.29846822729826,0.3920652772414488,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-06-25,Australia,65+,Male,High,Rural,55,437.0040777583563,243.28801257290624,193.71606518545005,0.4432820539779182,Overrated product,overrated product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-03,France,65+,Male,Medium,Urban,40,200.29653797531347,121.27162793569127,79.0249100396222,0.39453957037121634,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-10-03,France,50-64,Male,Medium,Rural,67,427.7360831345467,231.86599331305305,195.87008982149362,0.45792276486499184,Rich flavor and smooth,rich flavor and smooth,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0
2025-03-28,Australia,65+,Male,Low,Rural,47,307.638068673403,184.6611730512265,122.97689562217647,0.3997453766124508,Overrated product,overrated product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09,Japan,50-64,Female,Medium,Rural,54,322.70123091099407,196.30819905633587,126.3930318546582,0.3916719855633874,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-03-12,UK,35-49,Male,Medium,Rural,49,347.14266544148114,202.12487964483478,145.01778579664636,0.41774693874698166,Overrated product,overrated product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18,France,65+,Male,Medium,Urban,48,223.2128771833879,144.88821288717148,78.32466429621641,0.35089671028193503,Melted too fast,melted too fast,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441
2025-07-02,Australia,65+,Male,Low,Urban,40,302.40302418380236,150.89629722557055,151.5067269582318,0.5010092983268087,Best ice cream ever,best ice cream ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-23,UK,50-64,Male,High,Rural,55,408.97700602706567,265.1475010513051,143.82950497576059,0.35168115286716656,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-03-30,Japan,65+,Female,Medium,Rural,45,200.77197449054907,106.68256945411024,94.08940503643883,0.46863814172863005,Amazing creamy texture,amazing creamy texture,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.0
2025-10-10,USA,18-34,Male,Medium,Rural,58,369.1341282842625,203.30235192832887,165.8317763559336,0.44924531125507317,Too expensive,too expensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-13,France,18-34,Male,Low,Urban,35,260.82402909503986,142.48204877575213,118.34198031928773,0.4537234576503145,Absolutely love this brand,absolutely love this brand,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2025-12-18,Japan,35-49,Female,High,Rural,38,202.47523140522068,97.38822890047663,105.08700250474405,0.5190116429324128,Premium quality dessert,premium quality dessert,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0
2025-12-18,UK,18-34,Male,Low,Rural,58,448.52012767194344,274.13698256242697,174.38314510951648,0.3887966990793862,Overrated product,overrated product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-10,Australia,50-64,Male,High,Urban,54,308.409866633862,150.96578354250204,157.44408309135997,0.5105027436695935,Best ice cream ever,best ice cream ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,USA,50-64,Male,Medium,Urban,61,313.79865260486565,173.64592993853748,140.15272266632817,0.4466326464531002,Too expensive,too expensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-17,France,65+,Female,Medium,Rural,45,287.8378785184955,134.64650236681663,153.19137615167884,0.5322140954489952,Best ice cream ever,best ice cream ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-10,UK,50-64,Male,High,Urban,35,240.8930236311007,135.13167614031144,105.76134749078926,0.43903864834521034,Melted too fast,melted too fast,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441
2025-03-24,USA,65+,Male,Medium,Rural,48,262.1666850534285,167.06028457107323,95.1064004823553,0.3627707329135775,Too sweet for me,too sweet for me,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.5389110837732171,0.0,0.0,0.0,0.0,0.0,0.0,0.5389110837732171,0.0,0.0,0.35878201091906725
2025-03-16,Australia,18-34,Male,Low,Rural,35,264.7795730758851,161.7212578803788,103.05831519550628,0.38922305825294934,Melted too fast,melted too fast,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441,0.0,0.0,0.0,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.6378437210223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316373189435441
2026-01-18,Australia,50-64,Male,Medium,Rural,43,295.33224545762204,137.8770731496949,157.45517230792714,0.5331458881638469,Rich flavor and smooth,rich flavor and smooth,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0
2025-11-27,USA,18-34,Female,High,Urban,57,394.3503160256581,185.36368542032008,208.98663060533804,0.5299517259464818,Rich flavor and smooth,rich flavor and smooth,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0
2025-04-06,UK,18-34,Male,High,Urban,55,402.8029479808071,184.61232135220052,218.1906266286066,0.541680808748706,Premium quality dessert,premium quality dessert,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0
2026-01-27,Japan,50-64,Male,Medium,Urban,41,314.44521984710684,166.12013490531123,148.3250849417956,0.4717040539331968,Rich flavor and smooth,rich flavor and smooth,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0
2025-10-18,France,18-34,Female,High,Rural,58,271.0953972825307,123.64246509099185,147.45293219153888,0.543915292069183,Best ice cream ever,best ice cream ever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
