index,Age_Group,Gender,Income_Bracket,Urban_Rural,Sales_USD,Profit_Margin,Profit_USD
2453,45-54,Male,High,Rural,269637.83598047134,0.16988506591476127,45807.44153865596
2454,45-54,Female,Low,Urban,119840.27585223534,0.15882184825886797,19033.2541067046
2455,45-54,Female,Low,Rural,38339.46693253474,0.20963326804925198,8037.227748333488
2456,45-54,Female,Middle,Urban,362960.3892609481,0.2192517438106159,79579.69827964282
2457,45-54,Female,Middle,Rural,116118.79013903733,0.18007391343695694,20909.964963901177
2458,45-54,Female,High,Urban,548664.5534842884,0.20022926070816713,109858.6979209357
2459,45-54,Female,High,Rural,175529.52340748845,0.2068295183106176,36304.68677566311
2460,45-54,Other,Low,Urban,130934.80710669718,0.1651503153492323,21623.92468386194
2461,45-54,Other,Low,Rural,41888.8447284177,0.17029388329264264,7133.414035444793
2462,45-54,Other,Middle,Urban,396562.4095679809,0.2046174902630947,81143.6049784857
2463,45-54,Other,Middle,Rural,126868.79498729315,0.21370028557417017,27111.897719235396
2464,45-54,Other,High,Urban,599458.6291283761,0.19125761720348708,114651.02901916209
2465,45-54,Other,High,Rural,191779.63439627123,0.16240371292995892,31145.72469030451
2466,55+,Male,Low,Urban,201656.41790155126,0.21974122223398881,44312.227741014896
2467,55+,Male,Low,Rural,64514.200346157835,0.1693805820437607,10927.452804720002
2468,55+,Male,Middle,Urban,610757.0382161317,0.17329724437657096,105842.51170645167
2469,55+,Male,Middle,Rural,195394.2370707875,0.18684675668979242,36508.77947255305
2470,55+,Male,High,Urban,923243.2727509605,0.21108320841429548,194881.15215918724
2471,55+,Male,High,Rural,295365.26576395036,0.19707951953104447,58210.44466291859
2472,55+,Female,Low,Urban,131274.80717833765,0.1882973100072382,24718.693063399864
2473,55+,Female,Low,Rural,41997.618021962124,0.18926577060236213,7948.711538390313
2474,55+,Female,Middle,Urban,397592.16819857305,0.1808702933728693,71912.6121048311
2475,55+,Female,Middle,Rural,127198.2367937753,0.19116279029037012,24315.56986551331
2476,55+,Female,High,Urban,601015.250941574,0.12940879844611392,77776.66147213873
2477,55+,Female,High,Rural,192277.63100141214,0.17406785081860401,33469.3539889084
2478,55+,Other,Low,Urban,143427.92048524728,0.18482643869833562,26509.27175319631
2479,55+,Other,Low,Rural,45885.65885334443,0.15697971832760985,7203.117802074806
2480,55+,Other,Middle,Urban,434400.31725563353,0.1877264663562312,81548.43654242584
2481,55+,Other,Middle,Rural,138973.95078963606,0.17591057558027756,24446.98767407005
2482,55+,Other,High,Urban,656655.8311935858,0.21510951396630978,141252.9166911954
2483,55+,Other,High,Rural,210078.24245285234,0.21146039450429713,44423.22802584954
2484,<18,Male,Low,Urban,182359.66639890123,0.197907108615252,36090.274305048464
2485,<18,Male,Low,Rural,293068.1562864312,0.16736844541669338,49050.36171879652
2486,<18,Male,Middle,Urban,745038.3456533169,0.1850633047607596,137879.25842009194
2487,<18,Male,Middle,Rural,1197342.6944403863,0.19640688025224912,235166.34320785824
2488,<18,Male,High,Urban,764977.9966173336,0.17932774870592574,137181.7819429557
2489,<18,Male,High,Rural,1229387.4818674298,0.18909481824282268,232470.8024337231
2490,<18,Female,Low,Urban,182761.61740290382,0.16967140712224857,31009.420792688725
2491,<18,Female,Low,Rural,293714.1271964834,0.17607066833143806,51714.44267386983
2492,<18,Female,Middle,Urban,746680.5339560783,0.17588281138239317,131328.27151670156
2493,<18,Female,Middle,Rural,1199981.83667874,0.16506843306919522,198079.12149205455
2494,<18,Female,High,Urban,766664.1352238149,0.17646451673768435,135289.01612238516
2495,<18,Female,High,Rural,1232097.2561415497,0.14902763402272506,183616.5389686666
2496,<18,Other,Low,Urban,136421.09390874946,0.1701769250571579,23215.72227432476
2497,<18,Other,Low,Rural,219240.79627871147,0.17430249013260657,38214.21673003491
2498,<18,Other,Middle,Urban,557354.3104408907,0.17487640495009238,97468.1180933407
2499,<18,Other,Middle,Rural,895717.8052843334,0.1751700510825844,156902.93370723707
2500,<18,Other,High,Urban,572270.9257779663,0.17876471600279742,102301.8495233561
2501,<18,Other,High,Rural,919690.1289960257,0.18958883036172128,174362.97585157707
2502,18-24,Male,Low,Urban,28938.04072245452,0.19749034148265043,5714.983544116388
2503,18-24,Male,Low,Rural,46505.99778198821,0.16700469546303465,7766.719996785506
2504,18-24,Male,Middle,Urban,118227.62353131686,0.1559359828922171,18435.94068036691
2505,18-24,Male,Middle,Rural,190002.27591257583,0.15915911175513794,30240.59346570021
2506,18-24,Male,High,Urban,121391.7795258012,0.17025594157610144,20667.671722763796
2507,18-24,Male,High,Rural,195087.35520570056,0.17296157364366982,33742.61595435955
2508,18-24,Female,Low,Urban,29001.824972294144,0.16460007867605084,4773.702672188672
2509,18-24,Female,Low,Rural,46608.50472812246,0.15407766671500212,7181.329657584253
2510,18-24,Female,Middle,Urban,118488.21685722974,0.17087758345051623,20246.980163924138
2511,18-24,Female,Middle,Rural,190421.07249777456,0.18362853240227942,34966.74208123439
2512,18-24,Female,High,Urban,121659.34717725392,0.19190058931671128,23346.500419201402
2513,18-24,Female,High,Rural,195517.36015055282,0.16885153893783356,33013.407150483494
2514,18-24,Other,Low,Urban,21648.203513915672,0.17174004355713132,3717.863414413521
2515,18-24,Other,Low,Rural,34790.582895993575,0.16146603382305377,5617.4974346082545
2516,18-24,Other,Middle,Urban,88444.67667040673,0.17937121659250446,15864.42925550155
2517,18-24,Other,Middle,Rural,142138.4390364393,0.1630314273161837,23173.03259260506
2518,18-24,Other,High,Urban,90811.7440740137,0.191462556264824,17387.048659277643
2519,18-24,Other,High,Rural,145942.52627502498,0.14428267016131777,21056.97738104888
2520,25-34,Male,Low,Urban,14950.73323987309,0.17280740655095075,2583.5974372175624
2521,25-34,Male,Low,Rural,24027.154207199565,0.18602214678383483,4469.582806729512
2522,25-34,Male,Middle,Urban,61081.87067513859,0.1836766903264501,11219.315844557705
2523,25-34,Male,Middle,Rural,98163.98315914528,0.2338606732796099,22956.695193406005
2524,25-34,Male,High,Urban,62716.62033412892,0.18699600049135814,11727.757166817095
2525,25-34,Male,High,Rural,100791.17083727023,0.15991890806315978,16118.413982703649
2526,25-34,Female,Low,Urban,14983.687140014566,0.17809071505821852,2668.4555569738272
2527,25-34,Female,Low,Rural,24080.11404721036,0.14447507333067094,3478.9762427816363
2528,25-34,Female,Middle,Urban,61216.50526692668,0.17838800501406477,10920.29024850004
2529,25-34,Female,Middle,Rural,98380.35288808195,0.16333887885998483,16069.336542588975
2530,25-34,Female,High,Urban,62854.85818578087,0.19830780551120322,12464.608992540092
2531,25-34,Female,High,Rural,101013.3313243596,0.1690091945080893,17072.18176170876
2532,25-34,Other,Low,Urban,11184.465422632938,0.17766468168409505,1987.0844891188485
2533,25-34,Other,Low,Rural,17974.427817225518,0.16728884317191192,3006.921236220691
2534,25-34,Other,Middle,Urban,45694.61975910578,0.21477702703706664,9814.154583449941
2535,25-34,Other,Middle,Rural,73435.30633422648,0.17357514467764176,12746.543921410304
2536,25-34,Other,High,Urban,46917.55650356431,0.21665114086958404,10164.74214331038
2537,25-34,Other,High,Rural,75400.67413748516,0.19628303524236532,14799.873179026103
2538,35-44,Male,Low,Urban,181257.3769692194,0.18964133454670773,34373.89086487845
2539,35-44,Male,Low,Rural,291296.6794175043,0.18737466294635038,54581.617123245946
2540,35-44,Male,Middle,Urban,740534.894263332,0.18787594596432503,139128.6937793149
2541,35-44,Male,Middle,Rural,1190105.2486726288,0.1414465484130878,168336.27967304288
2542,35-44,Male,High,Urban,760354.0182110233,0.17442233211698485,132622.72109088706
2543,35-44,Male,High,Rural,1221956.33849562,0.1969031594236864,240607.0637275872
2544,35-44,Female,Low,Urban,181656.89834417234,0.17902205633051788,32520.59148819758
2545,35-44,Female,Low,Rural,291938.7456982045,0.15189620306392848,44344.38699880305
2546,35-44,Female,Middle,Urban,742167.1562109765,0.1789519109884506,132812.23087681818
2547,35-44,Female,Middle,Rural,1192728.4383780009,0.21408211032510982,255341.82113273512
2548,35-44,Female,High,Urban,762029.9648008177,0.20493783431069437,156168.77066613422
2549,35-44,Female,High,Rural,1224649.7332950558,0.17875991981267936,218918.28812244334
2550,35-44,Other,Low,Urban,135596.48431842308,0.19902898554116172,26987.63071684379
2551,35-44,Other,Low,Rural,217915.5755373858,0.17266985959263895,37627.451831089515
2552,35-44,Other,Middle,Urban,553985.3321074762,0.1459225682634656,80838.96244141186
2553,35-44,Other,Middle,Rural,890303.558328085,0.16151068023740892,143793.53332335467
2554,35-44,Other,High,Urban,568811.7826195254,0.21125777537016394,120165.91180053822
2555,35-44,Other,High,Rural,914130.9791697833,0.1745201383634139,159534.26496699362
2556,45-54,Male,Low,Urban,36207.95208717338,0.17513232041249963,6341.182666411282
2557,45-54,Male,Low,Rural,58189.39006986073,0.17400323607450238,10125.142177357282
2558,45-54,Male,Middle,Urban,147929.16249097037,0.21808273179146015,32260.79586765362
2559,45-54,Male,Middle,Rural,237735.2830718152,0.21251917830724126,50523.307013061574
2560,45-54,Male,High,Urban,151888.22833594072,0.22437560466896267,34080.013074974166
2561,45-54,Male,High,Rural,244097.8529904507,0.17681909579199898,43161.16165053978
2562,45-54,Female,Low,Urban,36287.76042956462,0.1859124897749419,6746.347889816974
2563,45-54,Female,Low,Rural,58317.64915380595,0.14966714901158418,8728.23628590796
2564,45-54,Female,Middle,Urban,148255.22294369372,0.20953868852236548,31065.20498221249
2565,45-54,Female,Middle,Rural,238259.2911356846,0.1566444089746413,37321.985842666305
2566,45-54,Female,High,Urban,152223.01522758955,0.18433551127525258,28060.10733983828
2567,45-54,Female,High,Rural,244635.88521556873,0.1580539494473431,38665.667834867534
2568,45-54,Other,Low,Urban,27086.737596475123,0.16822266346522607,4556.603143062721
2569,45-54,Other,Low,Rural,43530.78947758567,0.163254751379006,7106.608213495098
2570,45-54,Other,Middle,Urban,110664.04411970846,0.16784249478648364,18574.12924821336
2571,45-54,Other,Middle,Rural,177846.9330296968,0.16921754593702043,30094.821559710916
2572,45-54,Other,High,Urban,113625.77411238234,0.16903462410149844,19206.69001532832
2573,45-54,Other,High,Rural,182606.69578596595,0.19666667823560613,35912.65228380578
2574,55+,Male,Low,Urban,259830.74852664882,0.15790274413874958,41027.988203983215
2575,55+,Male,Low,Rural,417571.05571063457,0.18441082854027732,77004.62435803642
2576,55+,Male,Middle,Urban,1061549.8199514353,0.20435918304611117,216937.45396802173
2577,55+,Male,Middle,Rural,1706004.703138866,0.16973607270973207,289570.53833512345
2578,55+,Male,High,Urban,1089960.3480997356,0.16564162218504797,180542.80017661976
2579,55+,Male,High,Rural,1751662.9414322665,0.17538950749639498,307223.3005974918
2580,55+,Female,Low,Urban,260403.4586675666,0.2035945041672142,53016.71305085088
2581,55+,Female,Low,Rural,418491.4516973116,0.18388215261906715,76953.10899078002
2582,55+,Female,Middle,Urban,1063889.6521322802,0.16937571410784802,180197.06956185497
2583,55+,Female,Middle,Rural,1709765.0209591445,0.18967753302376078,324304.01122584916
2584,55+,Female,High,Urban,1092362.8018050597,0.15795415700327153,172543.24550084997
2585,55+,Female,High,Rural,1755523.8975959101,0.19362719020885896,339917.15963600075
2586,55+,Other,Low,Urban,194376.2875042647,0.18817214615403535,36576.20318113129
2587,55+,Other,Low,Rural,312379.93208469346,0.1738438305772223,54305.32398905566
2588,55+,Other,Middle,Urban,794132.7736344412,0.16322828403105538,129624.92993317237
2589,55+,Other,Middle,Rural,1276241.7940959656,0.16226638155433085,207091.1379163597
2590,55+,Other,High,Urban,815386.3512761021,0.1906963467269182,155491.1983593443
2591,55+,Other,High,Rural,1310398.1782182476,0.20457961004978123,268080.7483098328
2592,<18,Male,Low,Urban,1419100.6452967818,0.16786269644285648,238214.06084331544
2593,<18,Male,Low,Rural,605886.6056666287,0.18915373172107103,114605.71246165584
2594,<18,Male,Middle,Urban,1628373.0625426923,0.1250499031454953,203627.89375569724
2595,<18,Male,Middle,Rural,695235.6979702672,0.17000539647696739,118193.82047837642
2596,<18,Male,High,Urban,6211594.118975003,0.16947504286965157,1052710.1796021643
2597,<18,Male,High,Rural,2652047.0475421976,0.20776675556416896,551007.2106713757
2598,<18,Female,Low,Urban,61741.58099274458,0.1722995637657427,10638.047471257161
2599,<18,Female,Low,Rural,26360.63697114442,0.18765977969481856,4946.831326620051
2600,<18,Female,Middle,Urban,70846.50948513746,0.18282514280174925,12952.52321362574
2601,<18,Female,Middle,Rural,30247.99636131622,0.137388670403856,4155.732002461909
2602,<18,Female,High,Urban,270251.1923039436,0.19536414433263474,52797.39293933427
2603,<18,Female,High,Rural,115384.048428892,0.18430793010912574,21266.195133540205
2604,<18,Other,Low,Urban,449217.5071030281,0.19016537279349177,85425.61470361038
2605,<18,Other,Low,Rural,191793.91644047727,0.25852475412872655,49583.47509115992
2606,<18,Other,Middle,Urban,515462.8674248622,0.1383177412100282,71297.65949985117
2607,<18,Other,Middle,Rural,220077.447026967,0.21449393299522218,47205.277176361815
2608,<18,Other,High,Urban,1966285.361443285,0.1742510496119929,342627.28806818917
2609,<18,Other,High,Rural,839507.7314390915,0.18574657808806017,155935.68839328142
2610,18-24,Male,Low,Urban,311560.58256886445,0.17908975509397515,55797.30842919416
2611,18-24,Male,Low,Rural,133021.13874572192,0.17151527333203911,22815.156970911594
2612,18-24,Male,Middle,Urban,357505.90466340457,0.16860334143522482,60276.69010907294
2613,18-24,Male,Middle,Rural,152637.54533561468,0.18659017471146017,28480.666251700764
2614,18-24,Male,High,Urban,1363742.514530709,0.1496565260665664,204092.9671739499
2615,18-24,Male,High,Rural,582251.3899001734,0.1950115833504353,113545.76545242449
2616,18-24,Female,Low,Urban,13555.235145988738,0.17167611190229493,2327.1100657846837
2617,18-24,Female,Low,Rural,5787.422786985275,0.15739861321919285,910.9323207846385
2618,18-24,Female,Middle,Urban,15554.203178833599,0.1709997428400837,2659.7647436629577
2619,18-24,Female,Middle,Rural,6640.884421486315,0.20514298433725145,1362.330848862464
2620,18-24,Female,High,Urban,59333.084790852125,0.16929329825967554,10044.693620164346
2621,18-24,Female,High,Rural,25332.32682741927,0.1871690723641924,4741.428113114609
2622,18-24,Other,Low,Urban,98624.76539419967,0.16538087448569053,16310.649946838808
2623,18-24,Other,Low,Rural,42107.953750427856,0.19515843699847238,8217.722439137464
2624,18-24,Other,Middle,Urban,113168.79588474926,0.19371015477580408,21921.944966626157
2625,18-24,Other,Middle,Rural,48317.54381427293,0.21697217666592822,10483.562652534154
2626,18-24,Other,High,Urban,431693.84408234217,0.17648872109001568,76189.0944445252
2627,18-24,Other,High,Rural,184312.16893959529,0.19337309609515813,35641.014755863376
2628,25-34,Male,Low,Urban,794660.676817277,0.18196135079077888,144597.53017398628
2629,25-34,Male,Low,Rural,339281.2636152901,0.20591743563726028,69863.92776342985
2630,25-34,Male,Middle,Urban,911847.9681337738,0.16562335224782537,151023.31722268384
2631,25-34,Male,Middle,Rural,389314.50854286866,0.1949001062575456,75877.43908260926
2632,25-34,Male,High,Urban,3478336.5105627067,0.17610605407766636,612556.1176294773
2633,25-34,Male,High,Rural,1485079.6585399334,0.17871623645783002,265407.8474143362
2634,25-34,Female,Low,Urban,34573.73280892439,0.18183504968896744,6286.716423243851
2635,25-34,Female,Low,Rural,14761.29384215964,0.18504480792853353,2731.500783799075
2636,25-34,Female,Middle,Urban,39672.26381313283,0.17767541913756082,7048.786101134263
2637,25-34,Female,Middle,Rural,16938.117349543696,0.1842942636634105,3121.597864778594
2638,25-34,Female,High,Urban,151333.8719834172,0.2115623611512437,32016.551278971787
2639,25-34,Female,High,Rural,64612.16568557408,0.19970899371230436,12903.630590638682
2640,25-34,Other,Low,Urban,251550.50800361417,0.19738309184993794,49651.81702617593
2641,25-34,Other,Low,Rural,107399.77037791538,0.17088920947952257,18353.461858164203
2642,25-34,Other,Middle,Urban,288646.2439852885,0.1622151834354335,46822.80341602246
2643,25-34,Other,Middle,Rural,123237.83629179679,0.19910601116475507,24537.394008634747
2644,25-34,Other,High,Urban,1101070.358412561,0.19752093585059588,217484.44763100008
2645,25-34,Other,High,Rural,470103.21943670657,0.20945341351501964,98464.72401541853
2646,35-44,Male,Low,Urban,553599.0080487706,0.1679203874806154,92960.55994043389
2647,35-44,Male,Low,Rural,236359.71486499815,0.17540902689279306,41459.62758112736
2648,35-44,Male,Middle,Urban,635237.3350999681,0.1472103167494913,93513.48931116906
2649,35-44,Male,Middle,Rural,271215.28979076934,0.17215057787878255,46689.86886704241
2650,35-44,Male,High,Urban,2423177.2102020173,0.19993141021158894,484469.2368282732
2651,35-44,Male,High,Rural,1034578.2166218291,0.17067009241543604,176571.55984184457
2652,35-44,Female,Low,Urban,24085.732119301527,0.19280959590401647,4643.960276974918
2653,35-44,Female,Low,Rural,10283.430232467663,0.17618993788004378,1811.8369338522418
2654,35-44,Female,Middle,Urban,27637.615066045986,0.1864811405644312,5153.893979996963
2655,35-44,Female,Middle,Rural,11799.910624087892,0.15704617220368663,1853.1307958586187
2656,35-44,Female,High,Urban,105426.48435775466,0.181704188992678,19156.433838575063
2657,35-44,Female,High,Rural,45011.95525954198,0.12017728058198553,5409.414376769756
2658,35-44,Other,Low,Urban,175242.23327963406,0.1762620768367603,30888.559987380333
2659,35-44,Other,Low,Rural,74819.86724699983,0.1473905351256972,11027.740271568928
2660,35-44,Other,Middle,Urban,201084.9146169617,0.2041198903309363,41045.43071881991
2661,35-44,Other,Middle,Rural,85853.42891064292,0.19554814705529022,16788.478941819307
2662,35-44,Other,High,Urban,767058.7912446277,0.1893334196393216,145229.86401074988
2663,35-44,Other,High,Rural,327496.6077383184,0.2104201245431876,68911.87698776841
2664,45-54,Male,Low,Urban,147812.43229773548,0.16102166958350325,23801.004633779907
2665,45-54,Male,Low,Rural,63108.68307827018,0.21494726395831115,13565.038759686346
2666,45-54,Male,Middle,Urban,169610.08640244167,0.19864383128520768,33691.99738759612
2667,45-54,Male,Middle,Rural,72415.21584658815,0.17526889425562106,12692.134808713634
2668,45-54,Male,High,Urban,646994.8683449357,0.2027124029436589,131153.88445441815
2669,45-54,Male,High,Rural,276235.1817430531,0.15787412975176732,43610.38892450579
2670,45-54,Female,Low,Urban,6430.955613114121,0.16350971676944653,1051.5237308571723
2671,45-54,Female,Low,Rural,2745.703682495044,0.167828205535206,460.8065219645503
2672,45-54,Female,Middle,Urban,7379.317965578622,0.16942044583871968,1250.2073397140039
2673,45-54,Female,Middle,Rural,3150.608048215044,0.15886884714479493,500.5334684250365
2674,45-54,Female,High,Urban,28149.156438058562,0.2044616613419065,5755.423290698676
2675,45-54,Female,High,Rural,12018.313784268214,0.17482291199260336,2101.076613006614
2676,45-54,Other,Low,Urban,46790.15020935134,0.1870500993671376,8752.102246062463
2677,45-54,Other,Low,Rural,19977.106897197373,0.16859297267172638,3367.9998371793536
2678,45-54,Other,Middle,Urban,53690.21601515779,0.14358793398902964,7709.267193041219
2679,45-54,Other,Middle,Rural,22923.097700465678,0.18540114716782843,4249.968610306547
2680,45-54,Other,High,Urban,204806.77168995363,0.14175490049160444,29032.363540916125
2681,45-54,Other,High,Rural,87442.47994532822,0.17862731907829063,15619.615766191175
2682,55+,Male,Low,Urban,766248.5730891518,0.15263369922334377,116955.35423520594
2683,55+,Male,Low,Rural,327150.6841918118,0.21974551998461617,71889.89721105262
2684,55+,Male,Middle,Urban,879245.9786171162,0.19822725444349443,174290.51632175434
2685,55+,Male,Middle,Rural,375395.0527018098,0.1821150758254296,68365.09848728124
2686,55+,Male,High,Urban,3353972.916613089,0.20527413355309337,688483.8844182933
2687,55+,Male,High,Rural,1431982.4831871036,0.16307368045068527,233518.65387423255
2688,55+,Female,Low,Urban,33337.5920113579,0.19086958757340186,6363.132437898219
2689,55+,Female,Low,Rural,14233.522147850412,0.18399620867437427,2618.914111287212
2690,55+,Female,Middle,Urban,38253.83138345386,0.1852804016266734,7087.685242485374
2691,55+,Female,Middle,Rural,16332.516039281498,0.20544707000213536,3355.4675660332646
2692,55+,Female,High,Urban,145923.1176906635,0.19464984205559605,28403.911810747803
2693,55+,Female,High,Rural,62302.03809638743,0.18577447325650046,11574.128310162798
2694,55+,Other,Low,Urban,242556.63258639054,0.14690225127543408,35632.115388729086
2695,55+,Other,Low,Rural,103559.82522223509,0.16079907409441072,16652.324009114403
2696,55+,Other,Middle,Urban,278326.0566851065,0.17754582132808552,49415.628331164524
2697,55+,Other,Middle,Rural,118831.6207961767,0.18186744748553302,21611.603554769437
2698,55+,Other,High,Urban,1061702.957775,0.1573959255065215,167107.71965200745
2699,55+,Other,High,Rural,453295.2637605101,0.22823353351156841,103457.17977211962
2700,<18,Male,Low,Urban,2247.747457315392,0.14184384884245216,318.8291505714506
2701,<18,Male,Low,Rural,3050.026672021463,0.16279229978440996,496.52085634216417
2702,<18,Male,Middle,Urban,3755.2904895559377,0.1717278893315671,644.8881095983486
2703,<18,Male,Middle,Rural,5095.650811241034,0.21775375314680379,1109.5970888732904
2704,<18,Male,High,Urban,12362.975576339604,0.19113106249067516,2362.948657452056
2705,<18,Male,High,Rural,16775.641378512217,0.15329036861800216,2571.5442507155476
2706,<18,Female,Low,Urban,45637.28820249174,0.18972072578835272,8658.33944078896
2707,<18,Female,Low,Rural,61926.41695725834,0.14905392022123268,9230.375212733976
2708,<18,Female,Middle,Urban,76245.78722052285,0.20165382107774146,15375.25433409886
2709,<18,Female,Middle,Rural,103459.8810889623,0.17057750696364243,17647.928586910086
2710,<18,Female,High,Urban,251012.4870040548,0.17812727622521657,44712.17060854986
2711,<18,Female,High,Rural,340605.3370814174,0.2065159329508438,70340.42895540554
2712,<18,Other,Low,Urban,36878.25605761326,0.154256728628315,5688.719136964763
2713,<18,Other,Low,Rural,50041.05965164705,0.15205763629774016,7609.125248463667
2714,<18,Other,Middle,Urban,61612.15477915309,0.1683280134730799,10371.051619770768
2715,<18,Other,Middle,Rural,83603.12667045488,0.20076757702038633,16784.797172955663
2716,<18,Other,High,Urban,202836.3895839113,0.14961307849046313,30346.97667553988
2717,<18,Other,High,Rural,275233.9442200331,0.1233568880377886,33952.00284134958
2718,18-24,Male,Low,Urban,20114.231408452324,0.17097682283182003,3439.0673799211822
2719,18-24,Male,Low,Rural,27293.520935071516,0.1910348159982184,5214.01274977491
2720,18-24,Male,Middle,Urban,33604.656816341674,0.20400523499477657,6855.525910736603
2721,18-24,Male,Middle,Rural,45599.02815611923,0.17073677275829202,7785.430908290287
2722,18-24,Male,High,Urban,110631.53506423777,0.17177146785767994,19003.341169332514
2723,18-24,Male,High,Rural,150118.79186624152,0.20307801468511494,30485.826219124305
2724,18-24,Female,Low,Urban,408390.61913811206,0.14260516600609158,58238.612037520994
2725,18-24,Female,Low,Rural,554155.7958038098,0.1722295844963398,95442.02245752868
2726,18-24,Female,Middle,Urban,682294.3578834728,0.18380847779850115,125411.48733306689
2727,18-24,Female,Middle,Rural,925822.8645489473,0.18898437442570068,174966.05488579304
2728,18-24,Female,High,Urban,2246214.6419424256,0.16980386613618234,381415.93037352443
2729,18-24,Female,High,Rural,3047946.7551893396,0.1806888202341168,550729.9033315661
2730,18-24,Other,Low,Urban,330009.39401303465,0.1302334529317402,42978.26288222866
2731,18-24,Other,Low,Rural,447798.2837803133,0.16683503175332304,74708.44089357213
2732,18-24,Other,Middle,Urban,551343.5838923866,0.18907017425108935,104242.62747875362
2733,18-24,Other,Middle,Rural,748132.371742564,0.1603541193149064,119966.10760175099
2734,18-24,Other,High,Urban,1815105.1911403905,0.18117968443179194,328860.1857413234
2735,18-24,Other,High,Rural,2462963.188985162,0.18893745001605394,465345.9844102648
2736,25-34,Male,Low,Urban,3726.4790479293074,0.17314901598284468,645.2361802296476
2737,25-34,Male,Low,Rural,5056.555820771969,0.1834092754199314,927.4192392082232
2738,25-34,Male,Middle,Urban,6225.793419396061,0.16074534869430773,1000.7673340995464
2739,25-34,Male,Middle,Rural,8447.940146413557,0.17586777440607906,1485.720431865518
2740,25-34,Male,High,Urban,20496.239159498673,0.19220432339178445,3939.4657797276386
2741,25-34,Male,High,Rural,27811.877134660717,0.18313945921936867,5093.45213831729
2742,25-34,Female,Low,Urban,75660.81222221312,0.1682693746087213,12731.397555019696
2743,25-34,Female,Low,Rural,102666.11338098261,0.18448432808581586,18940.28894427277
2744,25-34,Female,Middle,Urban,126405.80579701983,0.19429219581273235,24559.661571780798
2745,25-34,Female,Middle,Rural,171523.30788964548,0.13900117442845045,23841.941238513424
2746,25-34,Female,High,Urban,416146.7386137892,0.20318148129911795,84553.31078934655
2747,25-34,Female,High,Rural,564680.2749641396,0.17327490522637856,97844.92112761668
2748,25-34,Other,Low,Urban,61139.45233287166,0.1885097986648046,11525.385849746057
2749,25-34,Other,Low,Rural,82961.7044927116,0.20394493847290454,16919.619718373353
2750,25-34,Other,Middle,Urban,102145.10670896772,0.15256652605539067,15583.924084144386
2751,25-34,Other,Middle,Rural,138603.33769476294,0.16581117995144906,22981.982968377804
2752,25-34,Other,High,Urban,336276.90400986763,0.1742290260824859,58589.197479672825
2753,25-34,Other,High,Rural,456302.8302298211,0.16432492957751144,74981.93044353451
2754,35-44,Male,Low,Urban,1060.8949598955007,0.21469873151673616,227.77280216206267
2755,35-44,Male,Low,Rural,1439.5558154736211,0.16286455812346415,234.45262178117437
2756,35-44,Male,Middle,Urban,1772.4272094480195,0.16888906441026266,299.34357313896874
2757,35-44,Male,Middle,Rural,2405.052331586065,0.18408778063205952,442.74074602563877
2758,35-44,Male,High,Urban,5835.094345480788,0.1559570094784782,910.0238641459617
2759,35-44,Male,High,Rural,7917.790465986862,0.17208638576487473,1362.5439445352624
2760,35-44,Female,Low,Urban,21539.950531252387,0.1863490652250035,4013.9496464916992
2761,35-44,Female,Low,Rural,29228.11609486089,0.17334279191234978,5066.483246221473
2762,35-44,Female,Middle,Urban,35986.59231590339,0.17813226282200104,6410.3731204847045
2763,35-44,Female,Middle,Rural,48831.1380539878,0.16941335775103258,8272.647060530295
2764,35-44,Female,High,Urban,118473.22147635338,0.14971059381638466,17736.69633856492
2765,35-44,Female,High,Rural,160759.3790161639,0.18643186422678476,29970.670721923696
2766,35-44,Other,Low,Urban,17405.85040099901,0.21509866143294482,3743.9751223569724
2767,35-44,Other,Low,Rural,23618.448682695314,0.18036803261566875,4260.013122331887
2768,35-44,Other,Middle,Urban,29079.790196525384,0.18450528234495098,5365.374900741855
2769,35-44,Other,Middle,Rural,39459.11958549069,0.19385445510233718,7649.326126063258
2770,35-44,Other,High,Urban,95735.00025220035,0.15461339006906602,14801.912937255584
2771,35-44,Other,High,Rural,129905.29841992893,0.2140502931625921,27806.2672101598
2772,45-54,Male,Low,Urban,9386.157248747602,0.18404657592845602,1727.4901027580534
2773,45-54,Male,Low,Rural,12736.319582209559,0.2126371379817822,2708.214544382369
2774,45-54,Male,Middle,Urban,15681.364441091044,0.1653393400895202,2592.7464483932613
2775,45-54,Male,Middle,Rural,21278.449072806838,0.21636123845115648,4603.83159371235
2776,45-54,Male,High,Urban,51625.387204549865,0.19550310988069566,10092.923747284574
2777,45-54,Male,High,Rural,70051.82339984685,0.19106080171704717,13384.157540515742
2778,45-54,Female,Low,Urban,190572.4604785511,0.18468048908706294,35195.015207703786
2779,45-54,Female,Low,Rural,258592.70156023523,0.175029427638511,45261.33254558427
2780,45-54,Female,Middle,Urban,318387.6133758922,0.20401063316947746,64954.45859813456
2781,45-54,Female,Middle,Rural,432028.3889888392,0.18280719739696094,78977.89898697376
2782,45-54,Female,High,Urban,1048179.4414899362,0.14065860592825694,147435.4590026334
2783,45-54,Female,High,Rural,1422301.79961017,0.15765627076585995,224234.7976301108
2784,45-54,Other,Low,Urban,153996.44176653054,0.17628308495614506,27146.967826873344
2785,45-54,Other,Low,Rural,208961.75558142923,0.1861999796633111,38908.67463967191
