Date,Region,Channel,SKU,IncomeTier,AgeGroup,Gender,UnitsSold,UnitPrice,Revenue,MarginPct,Profit,YearMonth
2024-06-01,South,Online,LowCal_Protein_Scoop,High,25-34,Male,315.42103944248663,6.5,2050.236756376163,0.36,738.0852322954187,2024-06
2022-07-01,Midwest,Grocery,NonDairy_Chocolate,Upper-Middle,65+,Other/Non-binary,462.86560533002256,7.0,3240.059237310158,0.32999999999999996,1069.2195483123521,2022-07
2021-08-01,West,Club,Strawberry,Lower-Middle,35-44,Female,553.4699167415554,4.95,2739.676087870699,0.26,712.3157828463818,2021-08
2022-08-01,South,Online,CookieDough,Low,25-34,Male,405.61731677540416,6.5,2636.512559040127,0.37,975.509646844847,2022-08
2024-12-01,Northeast,Grocery,CookieDough,Low,25-34,Male,1170.9193257394434,6.5,7610.9756173063815,0.32,2435.512197538042,2024-12
2023-01-01,International,Convenience,Vanilla,Upper-Middle,35-44,Other/Non-binary,356.2048785603829,6.050000000000001,2155.0395152903166,0.25,538.7598788225791,2023-01
2023-12-01,West,Foodservice,Chocolate,High,25-34,Male,297.8936575666951,4.800000000000001,1429.8895563201365,0.2,285.97791126402734,2023-12
2020-02-01,International,Club,NonDairy_Chocolate,Upper-Middle,65+,Male,213.1292107716842,6.3,1342.7140278616105,0.31000000000000005,416.2413486370993,2020-02
2021-06-01,Midwest,Online,Vanilla,High,65+,Male,402.9505126280287,5.5,2216.2278194541577,0.35,775.6797368089551,2021-06
2023-05-01,South,Grocery,Chocolate,Low,35-44,Other/Non-binary,1488.7978257479695,6.0,8932.786954487816,0.3,2679.8360863463445,2023-05
2022-11-01,Northeast,Club,Mint,Low,55-64,Other/Non-binary,399.5422637597501,4.95,1977.734205610763,0.25,494.43355140269074,2022-11
2023-08-01,West,Foodservice,Strawberry,High,65+,Male,170.64988315836712,4.4,750.8594858968154,0.18000000000000002,135.1547074614268,2023-08
2021-05-01,West,Convenience,Strawberry,High,55-64,Female,748.8823113489929,6.050000000000001,4530.737983661407,0.23,1042.0697362421238,2021-05
2022-08-01,Northeast,Club,Strawberry,High,55-64,Other/Non-binary,611.5993837703735,4.95,3027.416949663349,0.26,787.1284069124707,2022-08
2024-09-01,Midwest,Club,Strawberry,Upper-Middle,55-64,Male,542.8163364524603,4.95,2686.9408654396784,0.26,698.6046250143164,2024-09
2024-04-01,South,Foodservice,Mint,Low,65+,Female,182.96672692597835,4.4,805.0535984743047,0.17,136.85911174063182,2024-04
2020-04-01,South,Online,NonDairy_Chocolate,High,18-24,Female,268.9807702145459,7.0,1882.8653915018213,0.38,715.4888487706921,2020-04
2020-06-01,Northeast,Club,Vanilla,High,18-24,Male,1054.12081046884,4.95,5217.898011820758,0.28,1461.0114433098124,2020-06
2024-04-01,Northeast,Grocery,Strawberry,High,35-44,Male,1081.7713957529083,5.5,5949.742676640996,0.27999999999999997,1665.9279494594787,2024-04
2020-11-01,Midwest,Foodservice,LowCal_Protein_Scoop,High,35-44,Female,89.09382340193294,5.2,463.2878816900513,0.21000000000000002,97.29045515491077,2020-11
2021-04-01,International,Online,Vanilla,Upper-Middle,65+,Female,281.30299114013314,5.5,1547.1664512707323,0.35,541.5082579447562,2021-04
2024-07-01,International,Grocery,Strawberry,Lower-Middle,45-54,Female,450.09686070312426,5.5,2475.5327338671837,0.27999999999999997,693.1491654828113,2024-07
2023-12-01,International,Grocery,LowCal_Protein_Scoop,High,45-54,Other/Non-binary,372.6827485352982,6.5,2422.437865479438,0.31,750.9557382986259,2023-12
2024-06-01,West,Convenience,Mint,Upper-Middle,18-24,Male,481.69418189269203,6.050000000000001,2914.249800450787,0.22,641.1349560991731,2024-06
2023-05-01,International,Convenience,CookieDough,Lower-Middle,18-24,Other/Non-binary,472.2769910403815,7.15,3376.780485938728,0.27,911.7307312034566,2023-05
2024-07-01,West,Grocery,Chocolate,Upper-Middle,55-64,Male,1387.7350748350664,6.0,8326.410449010398,0.3,2497.9231347031196,2024-07
2021-08-01,International,Online,NonDairy_Chocolate,Upper-Middle,25-34,Female,106.16517041856049,7.0,743.1561929299235,0.38,282.3993533133709,2021-08
2021-07-01,West,Club,CookieDough,Low,35-44,Male,1136.392370530868,5.8500000000000005,6647.895367605578,0.30000000000000004,1994.3686102816737,2021-07
2023-07-01,Midwest,Grocery,CookieDough,High,65+,Female,943.2082822382063,6.5,6130.853834548341,0.32,1961.8732270554692,2023-07
2022-04-01,West,Club,LowCal_Protein_Scoop,Lower-Middle,35-44,Female,819.5855564964191,5.8500000000000005,4794.575505504053,0.29000000000000004,1390.4268965961755,2022-04
2023-05-01,Northeast,Online,Vanilla,Upper-Middle,18-24,Male,488.2889820681882,5.5,2685.5894013750353,0.35,939.9562904812623,2023-05
2023-03-01,International,Convenience,CookieDough,Upper-Middle,25-34,Other/Non-binary,429.44083810420494,7.15,3070.5019924450653,0.27,829.0355379601676,2023-03
2021-07-01,West,Online,CookieDough,Upper-Middle,45-54,Male,502.6359758361694,6.5,3267.1338429351013,0.37,1208.8395218859876,2021-07
2020-09-01,Northeast,Foodservice,LowCal_Protein_Scoop,Low,18-24,Female,132.15504270395851,5.2,687.2062220605843,0.21000000000000002,144.3133066327227,2020-09
2023-06-01,West,Foodservice,CookieDough,Upper-Middle,18-24,Other/Non-binary,332.1983032497778,5.2,1727.4311768988446,0.22,380.0348589177458,2023-06
2021-11-01,Midwest,Grocery,Strawberry,Lower-Middle,25-34,Female,563.2386118567997,5.5,3097.8123652123986,0.27999999999999997,867.3874622594715,2021-11
2023-10-01,International,Convenience,LowCal_Protein_Scoop,Upper-Middle,25-34,Female,199.42579450445115,7.15,1425.8944307068257,0.26,370.73255198377467,2023-10
2024-08-01,South,Foodservice,LowCal_Protein_Scoop,Low,35-44,Female,155.74125450136836,5.2,809.8545234071155,0.21000000000000002,170.06944991549426,2024-08
2024-11-01,Midwest,Club,CookieDough,Lower-Middle,35-44,Other/Non-binary,731.1503219514,5.8500000000000005,4277.22938341569,0.30000000000000004,1283.168815024707,2024-11
2021-04-01,West,Online,Chocolate,High,45-54,Other/Non-binary,771.4080115442963,6.0,4628.448069265778,0.35,1619.9568242430223,2021-04
2020-05-01,South,Club,Mint,Low,25-34,Other/Non-binary,711.4061844537483,4.95,3521.4606130460543,0.25,880.3651532615136,2020-05
2021-10-01,South,Online,NonDairy_Chocolate,Low,25-34,Other/Non-binary,200.13705579698615,7.0,1400.959390578903,0.38,532.3645684199831,2021-10
2020-01-01,International,Club,Strawberry,Upper-Middle,25-34,Female,334.04077687987694,4.95,1653.501845555391,0.26,429.91047984440166,2020-01
2020-09-01,International,Online,LowCal_Protein_Scoop,High,55-64,Other/Non-binary,138.387694812212,6.5,899.5200162793781,0.36,323.8272058605761,2020-09
2022-10-01,International,Convenience,Mint,Low,45-54,Female,166.3519680636397,6.050000000000001,1006.4294067850203,0.22,221.41446949270448,2022-10
2023-04-01,International,Online,LowCal_Protein_Scoop,High,65+,Male,144.53181456206894,6.5,939.4567946534481,0.36,338.2044460752413,2023-04
2024-10-01,Midwest,Grocery,LowCal_Protein_Scoop,Low,65+,Female,505.03129603799164,6.5,3282.703424246946,0.31,1017.6380615165532,2024-10
2023-10-01,Northeast,Online,Mint,Upper-Middle,55-64,Female,187.33246637872386,5.5,1030.3285650829812,0.31999999999999995,329.70514082655393,2023-10
2022-06-01,International,Foodservice,LowCal_Protein_Scoop,Low,25-34,Female,79.46094436056691,5.2,413.19691067494796,0.21000000000000002,86.77135124173908,2022-06
2020-11-01,Northeast,Club,NonDairy_Chocolate,Lower-Middle,25-34,Female,352.90572085333065,6.3,2223.306041375983,0.31000000000000005,689.2248728265549,2020-11
2024-02-01,South,Grocery,CookieDough,Upper-Middle,45-54,Female,1278.710464524653,6.5,8311.618019410244,0.32,2659.717766211278,2024-02
2022-11-01,West,Foodservice,LowCal_Protein_Scoop,Lower-Middle,35-44,Female,157.04164875719405,5.2,816.6165735374091,0.21000000000000002,171.48948044285592,2022-11
2022-04-01,South,Club,CookieDough,Lower-Middle,18-24,Other/Non-binary,1018.9061490641154,5.8500000000000005,5960.600972025076,0.30000000000000004,1788.180291607523,2022-04
2020-04-01,West,Foodservice,Strawberry,Low,55-64,Male,202.30530606192116,4.4,890.1433466724532,0.18000000000000002,160.2258024010416,2020-04
2021-04-01,Midwest,Club,LowCal_Protein_Scoop,Low,35-44,Female,592.833799531107,5.8500000000000005,3468.0777272569767,0.29000000000000004,1005.7425409045234,2021-04
2024-09-01,South,Club,LowCal_Protein_Scoop,Low,45-54,Female,475.1372234610094,5.8500000000000005,2779.5527572469055,0.29000000000000004,806.0702996016026,2024-09
2023-12-01,South,Foodservice,CookieDough,Upper-Middle,65+,Male,216.88869737918068,5.2,1127.8212263717396,0.22,248.12066980178273,2023-12
2020-12-01,Midwest,Foodservice,Chocolate,Upper-Middle,45-54,Male,229.16558813276956,4.800000000000001,1099.994823037294,0.2,219.99896460745882,2020-12
2021-11-01,South,Club,Mint,Upper-Middle,55-64,Female,405.56242141943846,4.95,2007.5339860262204,0.25,501.8834965065551,2021-11
2020-01-01,West,Foodservice,NonDairy_Chocolate,Lower-Middle,45-54,Other/Non-binary,103.52462148476614,5.6000000000000005,579.7378803146904,0.23,133.3397124723788,2020-01
2021-12-01,West,Online,CookieDough,Upper-Middle,18-24,Other/Non-binary,484.82954009168617,6.5,3151.39201059596,0.37,1166.0150439205051,2021-12
2020-06-01,Northeast,Club,Strawberry,Lower-Middle,18-24,Male,789.7566128680144,4.95,3909.2952336966714,0.26,1016.4167607611346,2020-06
2024-11-01,International,Club,Strawberry,Lower-Middle,45-54,Other/Non-binary,250.52147255526296,4.95,1240.0812891485516,0.26,322.42113517862344,2024-11
2022-11-01,West,Club,Mint,Lower-Middle,65+,Male,532.586726576337,4.95,2636.3042965528684,0.25,659.0760741382171,2022-11
2020-09-01,West,Online,LowCal_Protein_Scoop,Lower-Middle,18-24,Male,315.7420513651326,6.5,2052.323333873362,0.36,738.8364001944103,2020-09
2024-04-01,Midwest,Convenience,Vanilla,Upper-Middle,35-44,Female,839.193378304733,6.050000000000001,5077.119938743635,0.25,1269.2799846859089,2024-04
2022-07-01,Northeast,Club,Mint,Lower-Middle,25-34,Other/Non-binary,442.4511875372294,4.95,2190.1333783092855,0.25,547.5333445773214,2022-07
2021-04-01,Northeast,Grocery,CookieDough,Low,18-24,Male,1221.9195228237386,6.5,7942.476898354301,0.32,2541.592607473376,2021-04
2021-06-01,Northeast,Online,NonDairy_Chocolate,Lower-Middle,55-64,Other/Non-binary,253.23887755104525,7.0,1772.6721428573167,0.38,673.6154142857804,2021-06
2022-08-01,Midwest,Foodservice,Mint,Low,35-44,Male,100.32395951735435,4.4,441.42542187635917,0.17,75.04232171898106,2022-08
2022-09-01,West,Online,Chocolate,High,45-54,Female,535.7750535944781,6.0,3214.6503215668686,0.35,1125.127612548404,2022-09
2023-08-01,International,Grocery,Vanilla,High,55-64,Other/Non-binary,452.9955804357157,5.5,2491.4756923964364,0.3,747.4427077189309,2023-08
2022-06-01,West,Convenience,CookieDough,High,18-24,Male,1123.48150977628,7.15,8032.892794900403,0.27,2168.881054623109,2022-06
2024-06-01,West,Grocery,Chocolate,High,25-34,Male,1713.1856194492782,6.0,10279.113716695669,0.3,3083.7341150087004,2024-06
2020-04-01,West,Convenience,LowCal_Protein_Scoop,High,65+,Female,838.0778718293398,7.15,5992.25678357978,0.26,1557.986763730743,2020-04
2023-02-01,International,Foodservice,Mint,Lower-Middle,65+,Other/Non-binary,73.62830366868856,4.4,323.9645361422297,0.17,55.073971144179055,2023-02
2024-11-01,South,Club,NonDairy_Chocolate,Lower-Middle,65+,Male,329.2140378163119,6.3,2074.048438242765,0.31000000000000005,642.9550158552572,2024-11
2024-09-01,Northeast,Foodservice,LowCal_Protein_Scoop,Lower-Middle,55-64,Male,94.37171964282795,5.2,490.7329421427054,0.21000000000000002,103.05391784996814,2024-09
2021-09-01,South,Grocery,Vanilla,Upper-Middle,25-34,Male,818.9728014326608,5.5,4504.350407879635,0.3,1351.3051223638904,2021-09
2021-10-01,Northeast,Grocery,NonDairy_Chocolate,Low,25-34,Other/Non-binary,478.55517116233204,7.0,3349.8861981363243,0.32999999999999996,1105.462445384987,2021-10
2020-03-01,West,Club,NonDairy_Chocolate,Lower-Middle,55-64,Female,501.5568867132392,6.3,3159.808386293407,0.31000000000000005,979.5405997509563,2020-03
2020-03-01,West,Foodservice,Vanilla,Low,35-44,Male,301.2829025010021,4.4,1325.6447710044094,0.2,265.1289542008819,2020-03
2020-10-01,West,Club,Strawberry,Lower-Middle,18-24,Male,620.3295179825931,4.95,3070.631114013836,0.26,798.3640896435974,2020-10
2021-07-01,Northeast,Grocery,Strawberry,High,55-64,Other/Non-binary,891.9623491720648,5.5,4905.792920446356,0.27999999999999997,1373.6220177249795,2021-07
2020-03-01,International,Online,Chocolate,Upper-Middle,45-54,Female,226.79946820476974,6.0,1360.7968092286185,0.35,476.27888323001645,2020-03
2024-01-01,International,Foodservice,NonDairy_Chocolate,Low,65+,Male,54.993239669167494,5.6000000000000005,307.962142147338,0.23,70.83129269388775,2024-01
2023-06-01,International,Club,Mint,High,55-64,Male,311.2356085594232,4.95,1540.616262369145,0.25,385.15406559228626,2023-06
2020-06-01,Northeast,Foodservice,Mint,Upper-Middle,45-54,Male,149.79039811776744,4.4,659.0777517181767,0.17,112.04321779209005,2020-06
2024-07-01,Midwest,Convenience,CookieDough,Low,35-44,Other/Non-binary,722.6943693391976,7.15,5167.264740775263,0.27,1395.1614800093212,2024-07
2024-03-01,Midwest,Foodservice,Chocolate,Lower-Middle,25-34,Other/Non-binary,247.6147864599095,4.800000000000001,1188.5509750075657,0.2,237.71019500151317,2024-03
2022-02-01,Midwest,Club,NonDairy_Chocolate,Low,65+,Female,373.54401778904185,6.3,2353.3273120709637,0.31000000000000005,729.5314667419989,2022-02
2024-03-01,International,Online,NonDairy_Chocolate,Upper-Middle,25-34,Other/Non-binary,94.79468858090306,7.0,663.5628200663214,0.38,252.15387162520213,2024-03
2024-09-01,Northeast,Foodservice,Strawberry,Low,25-34,Female,137.99619293977182,4.4,607.1832489349961,0.18000000000000002,109.29298480829931,2024-09
2022-06-01,Midwest,Convenience,CookieDough,High,65+,Other/Non-binary,693.9743479705164,7.15,4961.9165879891925,0.27,1339.717478757082,2022-06
2020-11-01,South,Club,LowCal_Protein_Scoop,High,55-64,Other/Non-binary,436.1276861139224,5.8500000000000005,2551.346963766446,0.29000000000000004,739.8906194922695,2020-11
2020-04-01,Northeast,Convenience,Chocolate,Lower-Middle,25-34,Female,861.4170908866489,6.6000000000000005,5685.352799851883,0.25,1421.3381999629707,2020-04
2024-08-01,West,Convenience,Chocolate,High,25-34,Male,804.3714931081388,6.6000000000000005,5308.851854513717,0.25,1327.2129636284292,2024-08
2023-07-01,West,Foodservice,Chocolate,High,18-24,Other/Non-binary,263.25034325287527,4.800000000000001,1263.6016476138016,0.2,252.72032952276032,2023-07
2020-06-01,Northeast,Online,LowCal_Protein_Scoop,Low,55-64,Other/Non-binary,275.9199313058749,6.5,1793.4795534881869,0.36,645.6526392557472,2020-06
2024-09-01,West,Grocery,Strawberry,Low,45-54,Male,880.0930811492552,5.5,4840.511946320904,0.27999999999999997,1355.343344969853,2024-09
2024-06-01,Midwest,Foodservice,Mint,Upper-Middle,25-34,Female,119.50398168641357,4.4,525.8175194202197,0.17,89.38897830143735,2024-06
2024-05-01,West,Convenience,NonDairy_Chocolate,High,65+,Other/Non-binary,546.7356261055187,7.700000000000001,4209.864321012495,0.28,1178.7620098834986,2024-05
2021-05-01,West,Online,Strawberry,Low,18-24,Male,396.20810158742876,5.5,2179.144558730858,0.32999999999999996,719.1177043811831,2021-05
2023-10-01,West,Grocery,Strawberry,High,55-64,Female,803.7475082126765,5.5,4420.6112951697205,0.27999999999999997,1237.7711626475216,2023-10
2022-01-01,International,Club,Strawberry,High,18-24,Other/Non-binary,280.23085267090545,4.95,1387.142720720982,0.26,360.6571073874553,2022-01
2021-05-01,Midwest,Foodservice,CookieDough,Low,45-54,Male,217.90012187089224,5.2,1133.0806337286397,0.22,249.27773942030072,2021-05
2021-01-01,South,Convenience,NonDairy_Chocolate,Lower-Middle,65+,Other/Non-binary,422.40517544401735,7.700000000000001,3252.519850918934,0.28,910.7055582573016,2021-01
2020-03-01,West,Club,CookieDough,Low,65+,Other/Non-binary,1461.4675545443295,5.8500000000000005,8549.585194084328,0.30000000000000004,2564.875558225299,2020-03
2020-06-01,South,Grocery,Vanilla,High,65+,Other/Non-binary,1414.7214260123228,5.5,7780.967843067776,0.3,2334.2903529203327,2020-06
2020-06-01,West,Convenience,Strawberry,High,35-44,Female,672.0142714337555,6.050000000000001,4065.6863421742214,0.23,935.107858700071,2020-06
2024-10-01,International,Convenience,Strawberry,Low,18-24,Female,198.36522906457932,6.050000000000001,1200.109635840705,0.23,276.0252162433622,2024-10
2022-06-01,Northeast,Club,Chocolate,Lower-Middle,18-24,Other/Non-binary,929.0623759400115,5.4,5016.9368300760625,0.28,1404.7423124212976,2022-06
2021-10-01,International,Foodservice,LowCal_Protein_Scoop,Low,65+,Female,48.957922258780165,5.2,254.58119574565686,0.21000000000000002,53.46205110658794,2021-10
2021-06-01,Midwest,Convenience,Chocolate,Upper-Middle,35-44,Other/Non-binary,958.006059838216,6.6000000000000005,6322.839994932226,0.25,1580.7099987330564,2021-06
2024-09-01,Northeast,Online,NonDairy_Chocolate,Upper-Middle,25-34,Male,180.52175770781406,7.0,1263.6523039546985,0.38,480.1878755027854,2024-09
2023-02-01,Northeast,Online,Chocolate,Low,45-54,Male,435.82261656020626,6.0,2614.9356993612373,0.35,915.227494776433,2023-02
2021-03-01,South,Online,LowCal_Protein_Scoop,Upper-Middle,65+,Male,330.02020603814054,6.5,2145.1313392479137,0.36,772.2472821292489,2021-03
2022-02-01,Northeast,Online,Chocolate,Upper-Middle,18-24,Male,500.14067748195987,6.0,3000.8440648917594,0.35,1050.2954227121159,2022-02
2021-11-01,International,Grocery,Vanilla,Lower-Middle,18-24,Male,390.4723642340272,5.5,2147.59800328715,0.3,644.2794009861449,2021-11
2020-12-01,Northeast,Foodservice,NonDairy_Chocolate,Upper-Middle,18-24,Other/Non-binary,76.74099861193221,5.6000000000000005,429.7495922268204,0.23,98.8424062121687,2020-12
2020-06-01,West,Online,NonDairy_Chocolate,Upper-Middle,25-34,Male,301.15937094887244,7.0,2108.115596642107,0.38,801.0839267240007,2020-06
2022-09-01,Midwest,Grocery,Vanilla,Low,18-24,Female,715.818531612424,5.5,3937.0019238683317,0.3,1181.1005771604994,2022-09
2022-06-01,International,Grocery,Chocolate,High,65+,Other/Non-binary,605.6555291152255,6.0,3633.933174691353,0.3,1090.1799524074058,2022-06
2023-01-01,West,Grocery,Mint,High,25-34,Male,804.3041708030905,5.5,4423.672939416998,0.27,1194.3916936425894,2023-01
2022-10-01,Northeast,Foodservice,Strawberry,Upper-Middle,45-54,Male,126.61538813826333,4.4,557.1077078083587,0.18000000000000002,100.27938740550458,2022-10
2021-03-01,International,Grocery,Mint,Upper-Middle,25-34,Other/Non-binary,342.63131460862104,5.5,1884.4722303474157,0.27,508.8075021938023,2021-03
2021-03-01,Midwest,Club,CookieDough,High,18-24,Other/Non-binary,928.4638280580408,5.8500000000000005,5431.513394139539,0.30000000000000004,1629.4540182418618,2021-03
2021-12-01,South,Online,Vanilla,Low,55-64,Male,458.6849052331799,5.5,2522.7669787824893,0.35,882.9684425738712,2021-12
2023-08-01,South,Grocery,Strawberry,Lower-Middle,25-34,Other/Non-binary,879.1138222311703,5.5,4835.126022271436,0.27999999999999997,1353.835286236002,2023-08
2023-05-01,International,Convenience,Vanilla,Low,45-54,Male,375.47942768302744,6.050000000000001,2271.6505374823164,0.25,567.9126343705791,2023-05
2021-12-01,International,Grocery,NonDairy_Chocolate,Lower-Middle,45-54,Female,222.16461631722612,7.0,1555.1523142205829,0.32999999999999996,513.2002636927923,2021-12
2021-02-01,Midwest,Club,NonDairy_Chocolate,Lower-Middle,45-54,Female,400.78669717484536,6.3,2524.9561922015255,0.31000000000000005,782.736419582473,2021-02
2024-08-01,West,Online,Vanilla,Low,18-24,Other/Non-binary,503.99456875336057,5.5,2771.970128143483,0.35,970.189544850219,2024-08
2024-06-01,South,Online,Strawberry,Upper-Middle,18-24,Female,311.99584443283567,5.5,1715.9771443805962,0.32999999999999996,566.2724576455967,2024-06
2024-09-01,West,Grocery,LowCal_Protein_Scoop,Lower-Middle,25-34,Other/Non-binary,578.2597730518776,6.5,3758.688524837204,0.31,1165.1934426995333,2024-09
2023-04-01,Northeast,Club,Chocolate,Upper-Middle,55-64,Female,1090.427105950101,5.4,5888.306372130545,0.28,1648.725784196553,2023-04
2021-05-01,South,Convenience,Mint,Low,35-44,Female,555.0849106924363,6.050000000000001,3358.26370968924,0.22,738.8180161316328,2021-05
2022-12-01,South,Online,Mint,High,18-24,Other/Non-binary,276.75838119422303,5.5,1522.1710965682266,0.31999999999999995,487.09475090183247,2022-12
2021-10-01,International,Convenience,Strawberry,Upper-Middle,65+,Male,243.22779467392556,6.050000000000001,1471.5281577772498,0.23,338.4514762887675,2021-10
2020-03-01,West,Convenience,LowCal_Protein_Scoop,High,45-54,Female,616.445989568179,7.15,4407.58882541248,0.26,1145.973094607245,2020-03
2021-01-01,Northeast,Grocery,Strawberry,High,45-54,Female,849.9959270565361,5.5,4674.977598810949,0.27999999999999997,1308.9937276670655,2021-01
2024-12-01,Midwest,Grocery,Strawberry,Upper-Middle,65+,Female,521.7395006936949,5.5,2869.567253815322,0.27999999999999997,803.4788310682901,2024-12
2020-03-01,Midwest,Club,CookieDough,Lower-Middle,55-64,Other/Non-binary,1085.4307831149479,5.8500000000000005,6349.770081222446,0.30000000000000004,1904.931024366734,2020-03
2023-10-01,South,Club,LowCal_Protein_Scoop,Lower-Middle,25-34,Other/Non-binary,426.40968408819026,5.8500000000000005,2494.4966519159134,0.29000000000000004,723.404029055615,2023-10
2023-02-01,South,Convenience,Vanilla,Lower-Middle,65+,Male,758.2644237252575,6.050000000000001,4587.499763537809,0.25,1146.8749408844521,2023-02
2022-04-01,International,Online,Mint,Lower-Middle,55-64,Female,165.36045751681974,5.5,909.4825163425086,0.31999999999999995,291.0344052296027,2022-04
2023-08-01,Northeast,Convenience,Mint,High,18-24,Male,392.1959746532571,6.050000000000001,2372.7856466522057,0.22,522.0128422634853,2023-08
2020-07-01,Midwest,Grocery,Mint,Upper-Middle,65+,Female,573.2580223535255,5.5,3152.91912294439,0.27,851.2881631949854,2020-07
2020-02-01,International,Online,Chocolate,Low,55-64,Female,280.6449459160536,6.0,1683.8696754963216,0.35,589.3543864237125,2020-02
2022-12-01,International,Foodservice,NonDairy_Chocolate,High,55-64,Male,52.854582402167615,5.6000000000000005,295.9856614521387,0.23,68.0767021339919,2022-12
2021-06-01,West,Club,NonDairy_Chocolate,Upper-Middle,25-34,Female,628.473050828189,6.3,3959.3802202175907,0.31000000000000005,1227.4078682674533,2021-06
2020-12-01,Midwest,Online,Mint,Upper-Middle,55-64,Female,210.50225135689413,5.5,1157.7623824629177,0.31999999999999995,370.4839623881336,2020-12
2021-04-01,International,Convenience,Chocolate,High,65+,Other/Non-binary,576.9862453670033,6.6000000000000005,3808.1092194222224,0.25,952.0273048555556,2021-04
2022-08-01,Northeast,Convenience,CookieDough,Lower-Middle,45-54,Other/Non-binary,818.6276162303606,7.15,5853.187456047079,0.27,1580.3606131327113,2022-08
2021-08-01,South,Grocery,Chocolate,Low,35-44,Female,1357.8204884838945,6.0,8146.922930903367,0.3,2444.07687927101,2021-08
2020-10-01,Northeast,Convenience,Chocolate,Upper-Middle,65+,Other/Non-binary,539.1646068751227,6.6000000000000005,3558.48640537581,0.25,889.6216013439525,2020-10
2022-11-01,Northeast,Convenience,Mint,Lower-Middle,35-44,Other/Non-binary,333.0187740449468,6.050000000000001,2014.7635829719284,0.22,443.24798825382425,2022-11
2023-12-01,South,Convenience,Vanilla,High,35-44,Male,732.7967407676077,6.050000000000001,4433.420281644027,0.25,1108.3550704110069,2023-12
2022-09-01,International,Foodservice,NonDairy_Chocolate,High,25-34,Male,44.533010819818834,5.6000000000000005,249.38486059098548,0.23,57.35851793592666,2022-09
2022-11-01,Northeast,Club,Chocolate,Low,65+,Female,805.091925580516,5.4,4347.496398134786,0.28,1217.2989914777404,2022-11
2024-11-01,Northeast,Grocery,Strawberry,High,45-54,Male,614.6107335656745,5.5,3380.35903461121,0.27999999999999997,946.5005296911387,2024-11
2020-04-01,International,Online,Mint,High,18-24,Other/Non-binary,152.81490282202796,5.5,840.4819655211538,0.31999999999999995,268.95422896676916,2020-04
2022-06-01,Northeast,Online,CookieDough,High,45-54,Male,474.0354880340128,6.5,3081.2306722210833,0.37,1140.0553487218008,2022-06
2022-09-01,International,Grocery,LowCal_Protein_Scoop,High,55-64,Male,315.53822646415784,6.5,2050.998472017026,0.31,635.8095263252781,2022-09
2021-11-01,International,Convenience,Mint,Upper-Middle,18-24,Other/Non-binary,189.0057012168754,6.050000000000001,1143.4844923620963,0.22,251.56658831966118,2021-11
2020-03-01,South,Club,Mint,Lower-Middle,18-24,Other/Non-binary,560.7049611484005,4.95,2775.4895576845825,0.25,693.8723894211456,2020-03
2023-04-01,Northeast,Club,CookieDough,Low,18-24,Female,900.8356857026879,5.8500000000000005,5269.888761360725,0.30000000000000004,1580.9666284082177,2023-04
2024-04-01,South,Grocery,Vanilla,Upper-Middle,45-54,Female,1405.1123019490976,5.5,7728.117660720037,0.3,2318.435298216011,2024-04
2022-10-01,Midwest,Convenience,Chocolate,Low,25-34,Female,579.4498115392967,6.6000000000000005,3824.3687561593583,0.25,956.0921890398396,2022-10
2023-08-01,South,Grocery,LowCal_Protein_Scoop,Lower-Middle,45-54,Other/Non-binary,755.5594811403114,6.5,4911.136627412024,0.31,1522.4523544977274,2023-08
2024-03-01,Midwest,Convenience,LowCal_Protein_Scoop,Low,35-44,Female,585.9761708143526,7.15,4189.729621322621,0.26,1089.3297015438816,2024-03
2022-10-01,Midwest,Grocery,Chocolate,Lower-Middle,18-24,Other/Non-binary,748.8230104415267,6.0,4492.93806264916,0.3,1347.881418794748,2022-10
2020-11-01,International,Foodservice,Strawberry,High,65+,Male,74.7469709383749,4.4,328.88667212884957,0.18000000000000002,59.19960098319293,2020-11
2022-10-01,West,Club,LowCal_Protein_Scoop,Lower-Middle,35-44,Male,587.0310676272036,5.8500000000000005,3434.1317456191414,0.29000000000000004,995.8982062295511,2022-10
2023-01-01,International,Convenience,Strawberry,Low,25-34,Female,328.96753538231064,6.050000000000001,1990.2535890629797,0.23,457.75832548448534,2023-01
2020-01-01,International,Club,NonDairy_Chocolate,Low,55-64,Male,213.7800549835356,6.3,1346.8143463962742,0.31000000000000005,417.5124473828451,2020-01
2021-12-01,Northeast,Grocery,Mint,Upper-Middle,35-44,Male,470.5487951169763,5.5,2588.0183731433694,0.27,698.7649607487098,2021-12
2024-08-01,Midwest,Grocery,CookieDough,High,55-64,Female,723.0041574830267,6.5,4699.527023639674,0.32,1503.8486475646955,2024-08
2021-09-01,South,Grocery,Vanilla,Low,35-44,Other/Non-binary,826.3449279077253,5.5,4544.897103492489,0.3,1363.4691310477467,2021-09
2021-04-01,West,Foodservice,Strawberry,Low,25-34,Female,259.6519628909688,4.4,1142.4686367202628,0.18000000000000002,205.64435460964734,2021-04
2020-10-01,West,Convenience,Mint,Upper-Middle,35-44,Male,476.32249315600393,6.050000000000001,2881.751083593824,0.22,633.9852383906414,2020-10
2020-02-01,Northeast,Convenience,Mint,High,65+,Female,391.2452416011789,6.050000000000001,2367.033711687133,0.22,520.7474165711692,2020-02
